Month,DayofMonth,DepTime,ArrTime,UniqueCarrier,TailNum,Origin,Dest,Price,FuturePrice
2,12,11.0,14.0,DH,N406FJ,MEM,CVG,3383.0,4280.0
2,21,15.0,18.0,OO,N960SW,DEN,FAR,4649.0,5965.0
2,15,10.0,13.0,UA,N381UA,DEN,DFW,6979.0,7556.0
2,15,5.0,6.0,MQ,N657MQ,RIC,ORD,3257.0,3522.0
2,21,14.0,15.0,MQ,N621MQ,DFW,SHV,10844.0,10534.0
2,12,14.0,18.0,AA,N509AA,DFW,MIA,10262.0,8485.0
2,18,7.0,10.0,US,N563US,MSY,DCA,3687.0,4616.0
2,1,12.0,12.0,NW,N767NC,DTW,STL,36983.0,42584.0
2,3,11.0,12.0,OO,N295UX,SFO,FAT,4667.0,4408.0
2,21,16.0,17.0,AA,N4XPAA,DFW,SAT,8728.0,9711.0
2,12,17.0,18.0,DL,N994DL,ATL,GSP,12778.0,9891.0
2,1,12.0,13.0,AA,N447AA,DFW,LAX,36983.0,44166.0
2,3,14.0,21.0,DL,N625DL,SFO,CVG,3597.0,3307.0
2,27,17.0,20.0,US,N752UW,DFW,CLT,4878.0,5297.0
2,3,10.0,12.0,US,N426US,CLT,SRQ,4107.0,4675.0
2,27,11.0,13.0,AA,N448AA,IAD,DFW,8625.0,6702.0
2,24,8.0,10.0,NW,N595NW,RSW,DTW,4812.0,4541.0
2,6,10.0,11.0,OO,N58733,CLL,IAH,11753.0,8475.0
2,27,17.0,19.0,NW,N965N,GRR,MCO,4878.0,5663.0
2,1,11.0,13.0,HP,N629AW,ATL,PHX,19630.0,15264.0
2,27,18.0,20.0,UA,N586UA,BWI,LAX,8016.0,7714.0
2,24,12.0,13.0,MQ,N619MQ,DFW,LIT,9548.0,7272.0
2,24,8.0,10.0,UA,N316UA,DEN,SLC,4812.0,4725.0
2,21,17.0,19.0,UA,N904UA,IAH,DEN,9345.0,11445.0
2,12,8.0,12.0,UA,N311UA,BOI,ORD,11087.0,10652.0
2,3,7.0,8.0,WN,N603,MCI,MDW,14924.0,14317.0
2,1,7.0,10.0,UA,N431UA,BOS,DEN,5678.0,5637.0
2,18,18.0,20.0,DL,N916DL,ATL,RIC,8246.0,7765.0
2,3,8.0,9.0,DH,N422FJ,CVG,CRW,12524.0,16230.0
2,9,10.0,11.0,NW,N779NC,DTW,SYR,14323.0,10737.0
2,27,18.0,20.0,OH,N933CA,ATL,BUF,8016.0,9453.0
2,15,6.0,8.0,NW,N333NB,EWR,MSP,8714.0,8321.0
2,21,0.0,6.0,CO,N14336,SFO,IAH,3419.0,3660.0
2,18,8.0,9.0,NW,N967N,PIT,MSP,10844.0,13852.0
2,3,10.0,12.0,UA,N841UA,ORD,SJC,4107.0,2978.0
2,9,11.0,14.0,B6,N563JB,PBI,JFK,7202.0,7132.0
2,18,14.0,15.0,OO,N440SW,FCA,SLC,6245.0,5272.0
2,9,21.0,22.0,DH,N306UE,IAD,SCE,9663.0,6923.0
2,3,8.0,11.0,UA,N597UA,BOS,SFO,12524.0,9274.0
2,15,18.0,20.0,AA,N065AA,SJU,BDL,8855.0,11288.0
2,21,12.0,14.0,AA,N5TXAA,TPA,LGA,10676.0,12002.0
2,24,6.0,7.0,AA,N416AA,LAX,SFO,4030.0,4951.0
2,6,0.0,1.0,HP,N815AW,LAS,RNO,3943.0,4262.0
2,1,14.0,17.0,US,N651US,SJU,CLT,13376.0,9563.0
2,6,20.0,22.0,MQ,N501MQ,DFW,LIT,9663.0,10352.0
2,18,8.0,9.0,DL,N3744D,SLC,LAX,10844.0,10102.0
2,18,14.0,16.0,DL,N6712B,FLL,JFK,6245.0,7230.0
2,24,6.0,8.0,NW,N529US,DTW,MEM,4030.0,4217.0
2,24,9.0,12.0,AA,N5ELAA,LGA,MIA,3873.0,4940.0
2,18,11.0,14.0,UA,N664UA,LAX,OGG,13555.0,17323.0
2,9,9.0,9.0,WN,N667,SDF,MDW,13882.0,14357.0
2,3,12.0,14.0,FL,N961AT,BOS,PHL,5117.0,4615.0
2,9,16.0,18.0,FL,N977AT,FLL,PHL,4823.0,3872.0
2,12,15.0,17.0,CO,N13624,DCA,EWR,7229.0,5994.0
2,6,9.0,14.0,AA,N5DUAA,BOS,SJU,8366.0,9062.0
2,21,10.0,11.0,OO,N431SW,BOI,SLC,7139.0,5199.0
2,12,14.0,15.0,XE,N14942,IAH,LFT,10262.0,8038.0
2,9,11.0,14.0,CO,N73275,EWR,SFO,7202.0,6945.0
2,24,14.0,16.0,NW,N304US,MEM,MSP,10262.0,10449.0
2,9,9.0,10.0,AA,N458AA,DEN,LAX,13882.0,17419.0
2,9,13.0,16.0,CO,N12116,EWR,FLL,9483.0,9232.0
2,9,15.0,18.0,AA,N614AA,SJU,BOS,10262.0,8878.0
2,1,12.0,17.0,AA,N3BBAA,RNO,ORD,36983.0,46763.0
2,18,20.0,21.0,AA,N4XHAA,ORD,STL,4174.0,4689.0
2,6,17.0,20.0,US,N529AU,PIT,IAH,12677.0,15156.0
2,12,20.0,21.0,DL,N241DL,LGA,DCA,13381.0,14045.0
2,9,8.0,10.0,FL,N978AT,ATL,BOS,10697.0,8727.0
2,18,14.0,16.0,CO,N38403,IAH,PHX,6245.0,5346.0
2,3,9.0,12.0,UA,N919UA,SEA,LAX,14871.0,11372.0
2,15,19.0,20.0,CO,N12125,IAH,LAX,6117.0,5878.0
2,27,15.0,19.0,AA,N3BHAA,ORD,BOS,8016.0,6458.0
2,24,6.0,8.0,XE,N15941,ROC,EWR,4030.0,4977.0
2,12,15.0,19.0,DL,N6714Q,BOS,RSW,7229.0,8551.0
2,21,16.0,17.0,NW,N3324L,MSP,BIL,8728.0,9441.0
2,9,6.0,9.0,NW,N358NW,DTW,PHL,6442.0,5672.0
2,9,8.0,9.0,AA,N249AA,AUS,DFW,10697.0,10118.0
2,21,5.0,6.0,OH,N812CA,TYS,ATL,10861.0,8912.0
2,6,7.0,14.0,AA,N3CDAA,LAX,ORD,19225.0,16577.0
2,3,10.0,13.0,B6,N504JB,JFK,OAK,4107.0,4810.0
2,3,19.0,22.0,HP,N332AW,IAH,PHX,6478.0,6540.0
2,15,15.0,17.0,CO,N16632,ATL,EWR,7191.0,7255.0
2,21,10.0,12.0,HP,N905AW,JFK,LAS,7139.0,5468.0
2,6,6.0,7.0,NW,N618NW,SDF,MSP,13941.0,15778.0
2,6,13.0,17.0,NW,N520US,MSP,TPA,3625.0,3762.0
2,18,21.0,22.0,OO,N442SW,BIL,SLC,3943.0,2898.0
2,27,18.0,5.0,AA,N382AA,OGG,DFW,8016.0,10061.0
2,12,6.0,9.0,AA,N421AA,LAX,DEN,9899.0,8009.0
2,18,15.0,23.0,B6,N564JB,LGB,JFK,7229.0,8067.0
2,18,11.0,13.0,OO,N926SW,DEN,BZN,13555.0,11510.0
2,15,6.0,8.0,XE,N13914,PNS,IAH,8714.0,9985.0
2,24,17.0,18.0,MQ,N846MQ,JAN,DFW,4804.0,4114.0
2,18,19.0,21.0,NW,N538US,MEM,MSP,13029.0,16478.0
2,1,10.0,11.0,EV,N871AS,ATL,PIT,10262.0,10212.0
2,9,9.0,11.0,AA,N2AVAA,ORD,DTW,13882.0,17282.0
2,3,10.0,11.0,OH,N807CA,IND,CVG,4107.0,4787.0
2,27,20.0,21.0,XE,N17507,CLE,LGA,14300.0,13411.0
2,21,13.0,19.0,HP,N651AW,PHX,DTW,9486.0,9668.0
2,18,18.0,20.0,AA,N506AA,CLT,DFW,8246.0,6878.0
2,15,7.0,10.0,DH,N645BR,ORD,MDT,7682.0,7242.0
2,18,6.0,8.0,AS,N315AS,SEA,SFO,6347.0,7266.0
2,21,7.0,9.0,MQ,N829MQ,ORD,SDF,9646.0,7764.0
2,12,18.0,19.0,MQ,N736MQ,DTW,LGA,6218.0,5946.0
2,9,12.0,15.0,CO,N30401,RSW,EWR,11596.0,14804.0
2,21,21.0,22.0,DH,N329UE,IAD,CHO,5228.0,5416.0
2,9,13.0,15.0,DL,N920DE,ATL,DCA,9483.0,9432.0
2,18,17.0,20.0,MQ,N637MQ,ORD,CMH,12392.0,14160.0
2,12,1.0,2.0,OH,N952CA,ATL,SAV,9977.0,9511.0
2,27,8.0,11.0,DL,N372DA,DFW,ATL,4760.0,4783.0
2,9,10.0,13.0,AA,N321AA,JFK,SFO,14323.0,18552.0
2,18,15.0,17.0,NW,N8920E,MSP,BUF,7229.0,5946.0
2,1,9.0,10.0,CO,N16703,IAH,SNA,8907.0,9327.0
2,1,14.0,18.0,CO,N35832,PHX,IAH,13376.0,15633.0
2,3,15.0,18.0,NW,N920RW,MSP,PIT,15147.0,15498.0
2,1,9.0,10.0,AA,N3CJAA,PHL,ORD,8907.0,11358.0
2,24,19.0,22.0,FL,N957AT,MCO,PHL,14231.0,15244.0
2,3,9.0,9.0,WN,N386,PHX,LAX,14871.0,17841.0
2,21,7.0,10.0,NW,N8915E,MSP,EWR,9646.0,7013.0
2,1,10.0,11.0,UA,N415UA,ATL,ORD,10262.0,11335.0
2,6,20.0,22.0,US,N117UW,PIT,PHL,9663.0,10136.0
2,6,20.0,21.0,UA,N477UA,DEN,RNO,9663.0,7516.0
2,15,12.0,13.0,EV,N643AS,AVL,ATL,6795.0,7199.0
2,3,17.0,19.0,AA,N412AA,ORD,DTW,14871.0,10480.0
2,12,16.0,18.0,MQ,N709MQ,DCA,LGA,13817.0,17911.0
2,15,11.0,13.0,AA,N223AA,ORD,DFW,10262.0,7627.0
2,21,19.0,22.0,AA,N384AA,MIA,LAX,6587.0,8126.0
2,12,15.0,16.0,OO,N569SW,SBA,SJC,7229.0,5702.0
2,12,21.0,22.0,NW,N8925E,DTW,PIT,11507.0,13118.0
2,3,9.0,13.0,AA,N546AA,DFW,DCA,14871.0,15356.0
2,15,8.0,9.0,DH,N408FJ,CVG,CRW,5830.0,5093.0
2,27,19.0,19.0,WN,N610,TUS,LAS,6540.0,7993.0
2,27,22.0,6.0,CO,N77261,SFO,EWR,10441.0,12473.0
2,6,17.0,19.0,XE,N17115,BDL,CLE,12677.0,14917.0
2,12,13.0,14.0,TZ,N559TZ,IND,LAS,6297.0,6542.0
2,9,10.0,12.0,AA,N2AMAA,PHL,ORD,14323.0,14556.0
2,6,16.0,18.0,XE,N17524,EWR,LEX,11432.0,10491.0
2,9,12.0,20.0,UA,N420UA,SEA,IAD,11596.0,10591.0
2,18,16.0,17.0,NW,N955N,MDT,DTW,4437.0,3348.0
2,9,6.0,8.0,XE,N11548,PNS,IAH,6442.0,5270.0
2,1,16.0,16.0,WN,N409,CLE,BNA,13302.0,14198.0
2,27,17.0,18.0,XE,N14974,OKC,IAH,4878.0,4779.0
2,18,11.0,12.0,OO,N562SW,SFO,ACV,13555.0,11420.0
2,27,9.0,11.0,DL,N135DL,MIA,ATL,3543.0,3610.0
2,27,7.0,8.0,WN,N444,SNA,SMF,5281.0,6469.0
2,1,16.0,17.0,NW,N315NB,FAR,MSP,13302.0,9412.0
2,12,6.0,12.0,UA,N565UA,SNA,ORD,9899.0,9124.0
2,24,12.0,14.0,FL,N927AT,PBI,DCA,9548.0,9406.0
2,12,9.0,15.0,AA,N568AA,SAN,ORD,8372.0,10693.0
2,27,6.0,7.0,US,N560AU,SAV,CLT,2575.0,2681.0
2,3,7.0,14.0,DL,N187DN,SAN,ATL,14924.0,12865.0
2,24,6.0,8.0,TZ,N327TZ,DFW,MDW,4030.0,5142.0
2,1,19.0,22.0,NW,N502US,DTW,MCO,10651.0,10759.0
2,3,13.0,16.0,OO,N597SW,COS,DFW,6092.0,7796.0
2,21,10.0,12.0,US,N376US,CLT,FLL,7139.0,7224.0
2,12,14.0,15.0,OO,N918SW,DEN,PSP,10262.0,10777.0
2,12,10.0,13.0,HP,N901AW,FLL,PHX,5911.0,7174.0
2,1,18.0,19.0,WN,N74SW,HOU,DAL,4823.0,3441.0
2,21,18.0,21.0,CO,N24202,MCO,EWR,9270.0,6828.0
2,12,22.0,0.0,AS,N935AS,LAS,SEA,13817.0,15133.0
2,15,18.0,20.0,DL,N606DL,CVG,SEA,8855.0,6778.0
2,9,6.0,10.0,CO,N59302,IAH,CLE,6442.0,7443.0
2,1,15.0,18.0,XE,N14952,BNA,CLE,6092.0,7156.0
2,21,0.0,7.0,DL,N688DL,ANC,SLC,3419.0,3462.0
2,24,15.0,17.0,HP,N637AW,SFO,PHX,6147.0,5702.0
2,21,17.0,19.0,DL,N966DL,ALB,CVG,9345.0,9054.0
2,21,5.0,6.0,UA,N828UA,BWI,ORD,10861.0,8531.0
2,18,20.0,21.0,OH,N932CA,CVG,XNA,4174.0,3703.0
2,18,10.0,17.0,DL,N386DA,SEA,CVG,3943.0,3448.0
2,9,8.0,12.0,AA,N5TNAA,ONT,DFW,10697.0,8340.0
2,3,19.0,19.0,WN,N501,TUS,LAX,6478.0,6270.0
2,9,14.0,15.0,UA,N562UA,DEN,SNA,7757.0,7002.0
2,24,19.0,20.0,XE,N14916,DAL,IAH,14231.0,10096.0
2,15,8.0,11.0,DL,N3753,DFW,ATL,5830.0,5119.0
2,21,10.0,13.0,TZ,N561TZ,LAX,OGG,7139.0,6329.0
2,21,12.0,13.0,DH,N629BR,IAD,ORF,10676.0,11618.0
2,6,19.0,20.0,OO,N576SW,GJT,SLC,8073.0,8692.0
2,12,18.0,19.0,US,N713UW,TPA,DCA,6218.0,4418.0
2,12,10.0,13.0,TZ,N305TZ,MDW,RSW,5911.0,6212.0
2,24,14.0,17.0,US,N185UW,CLT,SFO,10262.0,7843.0
2,1,18.0,20.0,WN,N774,ONT,SJC,4823.0,6270.0
2,9,8.0,12.0,HP,N827AW,PHX,ORD,10697.0,10988.0
2,15,19.0,20.0,XE,N13965,IAH,SHV,6117.0,6539.0
2,27,9.0,9.0,MQ,N801MQ,CLE,ORD,3543.0,2949.0
2,3,15.0,18.0,HP,N325AW,OAK,PHX,15147.0,19243.0
2,3,10.0,12.0,MQ,N616MQ,SGF,DFW,4107.0,3607.0
2,6,12.0,14.0,NW,N949N,ALB,DTW,13538.0,16421.0
2,24,17.0,18.0,MQ,N663MQ,BMI,ORD,4804.0,5125.0
2,15,18.0,20.0,TZ,N315TZ,MDW,DEN,8855.0,11350.0
2,24,12.0,13.0,WN,N340,JAX,BNA,9548.0,8503.0
2,12,14.0,16.0,EV,N833AS,VPS,DFW,10262.0,7530.0
2,15,12.0,15.0,DL,N919DE,ATL,MHT,6795.0,4781.0
2,27,19.0,22.0,CO,N75854,IAH,MCO,6540.0,7706.0
2,21,14.0,17.0,AA,N556AA,ORD,LGA,10844.0,9516.0
2,18,11.0,16.0,AA,N3ARAA,DFW,LGA,13555.0,13918.0
2,3,19.0,20.0,US,N620AU,MCO,CLT,6478.0,4793.0
2,21,17.0,20.0,UA,N491UA,LAS,DEN,9345.0,10531.0
2,1,8.0,10.0,DL,N913DN,DFW,SLC,22270.0,28599.0
2,6,9.0,10.0,EV,N531AS,ATL,AVL,8366.0,5864.0
2,1,12.0,14.0,DH,N691BR,IAD,PWM,36983.0,37513.0
2,24,16.0,16.0,OO,N701SK,ICT,DEN,6412.0,7311.0
2,3,21.0,4.0,AA,N622AA,LAX,MIA,6961.0,5533.0
2,24,20.0,22.0,DL,N833MH,CVG,LAX,10703.0,7610.0
2,15,22.0,5.0,DL,N6700,LAX,MCO,10262.0,8304.0
2,1,6.0,8.0,OO,N459SW,GSO,DFW,6121.0,5871.0
2,6,13.0,16.0,XE,N11536,IAH,CVG,3625.0,4641.0
2,6,16.0,18.0,DH,N654BR,FSD,ORD,11432.0,13991.0
2,9,8.0,10.0,DL,N326DL,CVG,AUS,10697.0,8497.0
2,27,14.0,14.0,TZ,N520AT,IND,LAS,12898.0,9399.0
2,9,12.0,14.0,DL,N910DE,CVG,SAT,11596.0,11207.0
2,15,9.0,11.0,NW,N330NW,RDU,DTW,14687.0,12035.0
2,15,9.0,10.0,DL,N377DA,SLC,LAX,14687.0,13258.0
2,15,14.0,15.0,XE,N14950,IAH,MAF,10919.0,9709.0
2,15,17.0,20.0,XE,N13118,XNA,EWR,10262.0,12376.0
2,15,13.0,14.0,EV,N722EV,SAT,DFW,6961.0,5322.0
2,24,8.0,9.0,MQ,N730MQ,LGA,DCA,4812.0,5521.0
2,12,19.0,19.0,WN,N743,OMA,LAS,5678.0,7111.0
2,12,8.0,8.0,UA,N370UA,IND,ORD,11087.0,9552.0
2,1,8.0,10.0,OH,N427CA,LGA,BHM,22270.0,22593.0
2,21,7.0,10.0,AA,N445AA,HSV,DFW,9646.0,9788.0
2,24,15.0,16.0,XE,N14959,LIT,IAH,6147.0,7619.0
2,21,17.0,20.0,UA,N408UA,IAD,LAX,9345.0,7883.0
2,3,19.0,21.0,CO,N75853,IAH,LAX,6478.0,6915.0
2,21,15.0,17.0,AS,N614AS,PSP,SFO,4649.0,5819.0
2,3,21.0,0.0,TZ,N331TZ,MDW,DFW,6961.0,7075.0
2,3,19.0,21.0,AA,N414AA,ORD,TUL,6478.0,8094.0
2,24,19.0,20.0,AS,N788AS,SFO,PDX,14231.0,18356.0
2,3,9.0,12.0,HP,N174AW,LAS,SEA,14871.0,15899.0
2,21,8.0,9.0,XE,N11551,JAX,IAH,3332.0,2920.0
2,27,13.0,21.0,UA,N614UA,SFO,JFK,9646.0,10660.0
2,6,13.0,14.0,HP,N808AW,SFO,LAS,3625.0,4362.0
2,27,9.0,11.0,EV,N853AS,CLT,ATL,3543.0,3399.0
2,9,9.0,11.0,AA,N4XRAA,DFW,SEA,13882.0,13133.0
2,3,8.0,10.0,AA,N3DFAA,MCI,ORD,12524.0,11405.0
2,1,11.0,12.0,WN,N636,SLC,ABQ,19630.0,18607.0
2,18,10.0,16.0,AA,N367AA,ORD,OGG,3943.0,3940.0
2,1,18.0,20.0,DL,N376DA,ATL,COS,4823.0,5593.0
2,21,14.0,21.0,AA,N350AA,HNL,SFO,10844.0,7852.0
2,6,14.0,17.0,UA,N462UA,ORD,PVD,19495.0,24812.0
2,18,13.0,17.0,AA,N536AA,SLC,ORD,4441.0,3262.0
2,6,6.0,9.0,UA,N337UA,SJC,DEN,13941.0,14364.0
2,15,23.0,0.0,OH,N987CA,CVG,BOS,3383.0,2577.0
2,27,18.0,19.0,DL,N384DA,SLC,SMF,8016.0,10208.0
2,21,15.0,16.0,XE,N13913,IAH,AUS,4649.0,4698.0
2,24,7.0,7.0,XE,N16501,PHL,EWR,3687.0,3788.0
2,12,13.0,15.0,DH,N685BR,PWM,IAD,6297.0,7291.0
2,27,6.0,8.0,DH,N697BR,ICT,ORD,2575.0,1908.0
2,24,15.0,16.0,EV,N852AS,DFW,LBB,6147.0,5382.0
2,18,17.0,22.0,AA,N3ANAA,DEN,MIA,12392.0,10697.0
2,24,6.0,8.0,NW,N337NW,MCO,MEM,4030.0,4086.0
2,15,8.0,9.0,OO,N913SW,SFO,SMF,5830.0,7024.0
2,18,21.0,22.0,XE,N11121,IAH,AEX,3943.0,4616.0
2,18,12.0,14.0,OH,N805CA,ORD,CVG,7670.0,8532.0
2,6,8.0,11.0,HA,N581HA,SFO,HNL,5264.0,5784.0
2,21,15.0,19.0,DL,N3762Y,EWR,SLC,4649.0,4173.0
2,3,13.0,17.0,AA,N444AA,DEN,ORD,6092.0,7823.0
2,15,18.0,19.0,US,N727UW,BOS,LGA,8855.0,10795.0
2,18,7.0,8.0,MQ,N719MQ,DCA,LGA,3687.0,4311.0
2,12,16.0,17.0,OO,N929SW,SLC,SFO,13817.0,17781.0
2,3,14.0,17.0,UA,N582UA,ORD,PHX,3597.0,3828.0
2,3,13.0,20.0,DL,N1604R,SEA,ATL,6092.0,5815.0
2,6,14.0,16.0,AA,N4YLAA,BOS,DFW,19495.0,18441.0
2,12,23.0,7.0,HA,N583HA,HNL,PHX,6906.0,7503.0
2,24,6.0,7.0,OH,N710CA,DAY,CVG,4030.0,4007.0
2,9,7.0,8.0,XE,N16510,MDT,CLE,15554.0,14983.0
2,21,22.0,5.0,AA,N3CSAA,LAX,MIA,6955.0,6285.0
2,1,8.0,10.0,DH,N695BR,IAD,BTV,22270.0,16752.0
2,27,9.0,10.0,UA,N307UA,OKC,DEN,3543.0,2588.0
2,9,15.0,16.0,MQ,N726MQ,BWI,BOS,10262.0,11967.0
2,24,21.0,22.0,OH,N811CA,CVG,GSO,3971.0,3618.0
2,27,20.0,21.0,XE,N11127,CLE,IND,14300.0,13047.0
2,6,10.0,14.0,AA,N557AA,ORD,FLL,11753.0,14283.0
2,3,12.0,17.0,AA,N529AA,SJC,DFW,5117.0,3835.0
2,18,17.0,19.0,XE,N16963,BHM,IAH,12392.0,14656.0
2,21,23.0,6.0,AA,N5ETAA,OGG,SJC,6745.0,5978.0
2,9,6.0,8.0,XE,N26549,CVG,IAH,6442.0,7998.0
2,27,19.0,22.0,AA,N5CSAA,LGA,FLL,6540.0,8063.0
2,24,18.0,23.0,WN,N341,LAS,OMA,7303.0,7636.0
2,9,13.0,15.0,DH,N693BR,JAX,IAD,9483.0,9908.0
2,9,10.0,13.0,AA,N2DGAA,ORD,SAT,14323.0,18045.0
2,15,18.0,23.0,CO,N34222,EWR,BQN,8855.0,9638.0
2,24,13.0,17.0,XE,N29515,IAH,CRW,11134.0,9179.0
2,9,20.0,21.0,AA,N470AA,DFW,ONT,14939.0,16741.0
2,21,22.0,6.0,UA,N617UA,LAX,JFK,6955.0,5877.0
2,18,15.0,16.0,OH,N491CA,CVG,HSV,7229.0,8336.0
2,15,11.0,16.0,AA,N512AA,ORD,MIA,10262.0,10857.0
2,21,9.0,12.0,CO,N36247,IAH,SEA,13062.0,16368.0
2,18,9.0,14.0,UA,N301UA,DEN,CMH,4668.0,4757.0
2,15,7.0,9.0,NW,N518US,MKE,DTW,7682.0,5463.0
2,1,19.0,19.0,WN,N712,CLE,BNA,10651.0,11937.0
2,1,15.0,16.0,CO,N23707,ATL,IAH,6092.0,6406.0
2,9,16.0,17.0,TZ,N306TZ,LGA,MDW,4823.0,4701.0
2,15,9.0,10.0,XE,N12564,IAH,DFW,14687.0,19009.0
2,18,10.0,13.0,CO,N17233,BQN,EWR,3943.0,3554.0
2,21,8.0,11.0,AA,N3BSAA,ORD,SJC,3332.0,3792.0
2,24,12.0,14.0,AA,N2CMAA,DCA,ORD,9548.0,11350.0
2,15,11.0,13.0,HP,N657AW,LAS,OAK,10262.0,9356.0
2,21,19.0,20.0,UA,N937UA,DTW,ORD,6587.0,5261.0
2,27,16.0,18.0,MQ,N816MQ,GSO,DFW,12898.0,9451.0
2,21,15.0,23.0,UA,N575UA,LAX,MIA,4649.0,3873.0
2,18,13.0,17.0,EV,N821AS,DFW,RDU,4441.0,3404.0
2,6,11.0,15.0,CO,N17328,DFW,EWR,3383.0,3313.0
2,1,13.0,15.0,AA,N4UBTW,DFW,MCI,3597.0,4365.0
2,1,16.0,17.0,NW,N623NW,IND,DTW,13302.0,12306.0
2,18,7.0,9.0,MQ,N656MQ,ORD,FWA,3687.0,3398.0
2,15,7.0,8.0,EV,N716EV,DFW,MSY,7682.0,6351.0
2,21,11.0,12.0,XE,N14516,IAH,AEX,5932.0,7600.0
2,18,18.0,20.0,XE,N16546,EWR,GSO,8246.0,9923.0
2,21,12.0,14.0,NW,N917RW,GSO,DTW,10676.0,12091.0
2,1,16.0,18.0,AA,N589AA,DFW,PDX,13302.0,11287.0
2,1,7.0,8.0,AA,N516AA,DFW,SAT,5678.0,4847.0
2,3,14.0,17.0,CO,N14639,EWR,MCI,3597.0,4323.0
2,12,12.0,19.0,UA,N405UA,SFO,ORD,10991.0,11752.0
2,6,13.0,13.0,WN,N631,PHX,SAN,3625.0,2818.0
2,15,12.0,12.0,WN,N374SW,HOU,DAL,6795.0,6929.0
2,18,12.0,14.0,CO,N12319,CLE,IAH,7670.0,6683.0
2,12,18.0,19.0,AA,N3DAAA,DFW,LAX,6218.0,5199.0
2,12,6.0,6.0,OO,N923SW,CID,ORD,9899.0,8750.0
2,27,14.0,17.0,B6,N571JB,JFK,FLL,12898.0,9763.0
2,24,22.0,23.0,WN,N303,TPA,FLL,3897.0,4677.0
2,9,14.0,16.0,US,N780AU,MCO,PIT,7757.0,8883.0
2,21,16.0,21.0,AA,N530AA,LAS,DFW,8728.0,6748.0
2,12,7.0,9.0,AS,N769AS,OAK,PDX,4668.0,4478.0
2,24,21.0,0.0,HP,N157AW,PHX,DFW,3971.0,5158.0
2,24,18.0,20.0,TZ,N517AT,LGA,IND,7303.0,6601.0
2,3,20.0,23.0,MQ,N850MQ,ORD,IAD,15318.0,16719.0
2,27,8.0,12.0,HA,N591HA,LAX,HNL,4760.0,5819.0
2,24,19.0,20.0,WN,N408,BWI,CMH,14231.0,15107.0
2,9,5.0,9.0,UA,N826UA,ORD,LGA,9134.0,7526.0
2,21,17.0,19.0,FL,N950AT,ATL,FLL,9345.0,6969.0
2,24,9.0,10.0,DL,N225DL,BOS,LGA,3873.0,2978.0
2,27,8.0,11.0,MQ,N642MQ,ORD,RIC,4760.0,5400.0
2,12,11.0,14.0,NW,N594NW,MCO,MSP,3383.0,2608.0
2,9,7.0,10.0,CO,N54241,IAH,ORD,15554.0,17835.0
2,1,18.0,20.0,XE,N14920,EWR,GSP,4823.0,5969.0
2,3,15.0,17.0,EV,N876AS,LYH,ATL,15147.0,16781.0
2,24,14.0,16.0,CO,N37408,IAH,PHX,10262.0,12736.0
2,27,8.0,11.0,AA,N624AA,MCO,SJU,4760.0,5822.0
2,3,8.0,11.0,TZ,N514AT,MDW,SFO,12524.0,14634.0
2,21,8.0,11.0,CO,N14652,RSW,CLE,3332.0,2420.0
2,21,16.0,17.0,EV,N864AS,ATL,AGS,8728.0,9273.0
2,21,8.0,17.0,NW,N539US,ANC,MSP,3332.0,4019.0
2,27,17.0,18.0,AA,N524AA,TPA,DFW,4878.0,6073.0
2,18,8.0,10.0,AA,N542AA,CLT,DFW,10844.0,9587.0
2,6,7.0,8.0,WN,N629,MCI,MDW,19225.0,16856.0
2,1,14.0,14.0,AS,N981AS,ANC,FAI,13376.0,14143.0
2,9,11.0,13.0,FL,N998AT,ATL,MSP,7202.0,9350.0
2,9,20.0,23.0,CO,N18350,EWR,IAH,14939.0,14764.0
2,18,10.0,15.0,AA,N598AA,OAK,DFW,3943.0,4166.0
2,1,22.0,23.0,OO,N406SW,SLC,BTM,5177.0,4118.0
2,24,18.0,22.0,CO,N76254,IAH,IND,7303.0,6105.0
2,21,10.0,18.0,US,N123UW,LAX,PHL,7139.0,8451.0
2,18,16.0,17.0,DL,N321DL,ATL,CLT,4437.0,5611.0
2,24,15.0,18.0,WN,N418,MSY,MCO,6147.0,7880.0
2,12,11.0,12.0,NW,N90S,ORD,MEM,3383.0,3729.0
2,15,17.0,19.0,UA,N804UA,IAD,PDX,10262.0,7283.0
2,9,6.0,10.0,CO,N38257,EWR,PHX,6442.0,7644.0
2,21,10.0,12.0,AA,N428AA,DFW,MFE,7139.0,5683.0
2,27,11.0,19.0,UA,N509UA,SFO,PHL,8625.0,10002.0
2,12,23.0,1.0,AS,N794AS,SEA,LAX,6906.0,5184.0
2,12,9.0,12.0,B6,N528JB,JFK,FLL,8372.0,7104.0
2,12,19.0,6.0,CO,N59053,OGG,IAH,5678.0,4108.0
2,18,7.0,10.0,HP,N628AW,DTW,PHX,3687.0,3544.0
2,12,7.0,16.0,CO,N39726,SEA,EWR,4668.0,5800.0
2,1,16.0,18.0,OO,N567SW,SLC,TWF,13302.0,14375.0
2,18,12.0,14.0,DH,N671BR,IAD,PWM,7670.0,9869.0
2,3,13.0,14.0,NW,N613NW,GFK,MSP,6092.0,5876.0
2,24,11.0,12.0,NW,N362NB,MDW,MSP,4667.0,4219.0
2,18,18.0,20.0,US,N439US,PHL,PBI,8246.0,6783.0
